category_name,category_slug,category_url,category_count_hint,listing_page_number,listing_page_url,shop_name_from_listing,shop_url,shop_slug,shop_title_page,listing_description,listing_logo_url,listing_website,website,website_domain,primary_email,all_emails,email_count,email_sources,phones,phone_count,rating,review_count,added_date,description,instagram,facebook,linkedin,tiktok,youtube,pinterest,x_twitter,status,error
Alimentation & Gastronomie,alimentation,https://www.annuaire-du-ecommerce.com/sites/alimentation,317,10,https://www.annuaire-du-ecommerce.com/sites/alimentation?page=10,Biscuiterie Perpignan,https://www.annuaire-du-ecommerce.com/site/biscuiterie-perpignan,biscuiterie-perpignan,Biscuiterie Perpignan,,,,https://jemangefrancais.com,jemangefrancais.com,laurentdufable@gmail.com,laurentdufable@gmail.com,1,cloudflare_data,09 70 35 52 45,1,5.0,1,18 septembre 2018,"Découvrez les avis clients sur Biscuiterie Perpignan. Note moyenne : 5.0/5 sur 1 avis. Alimentation & Gastronomie. Fiabilité, livraison, service client — consultez les retours d'expérience.",,,,,,,,ok,
Alimentation & Gastronomie,alimentation,https://www.annuaire-du-ecommerce.com/sites/alimentation,317,10,https://www.annuaire-du-ecommerce.com/sites/alimentation?page=10,Capsule Dolce Gusto - Café Dolce Gusto,https://www.annuaire-du-ecommerce.com/site/capsule-dolce-gusto-cafe-dolce-gusto,capsule-dolce-gusto-cafe-dolce-gusto,Capsule Dolce Gusto - Café Dolce Gusto,,,,https://jemangefrancais.com,jemangefrancais.com,capsogusto@outlook.com,capsogusto@outlook.com,1,cloudflare_data,,0,5.0,1,18 septembre 2018,"Découvrez les avis clients sur Capsule Dolce Gusto - Café Dolce Gusto. Note moyenne : 5.0/5 sur 1 avis. Alimentation & Gastronomie. Fiabilité, livraison, service client — consultez les retours d'expérience.",,,,,,,,ok,
Alimentation & Gastronomie,alimentation,https://www.annuaire-du-ecommerce.com/sites/alimentation,317,10,https://www.annuaire-du-ecommerce.com/sites/alimentation?page=10,Boutique TOWT - Produits transportés à la voile,https://www.annuaire-du-ecommerce.com/site/boutique-towt-produits-transportes-a-la-voile,boutique-towt-produits-transportes-a-la-voile,Boutique TOWT - Produits transportés à la voile,,,,https://jemangefrancais.com,jemangefrancais.com,marketing@towt.eu,marketing@towt.eu,1,cloudflare_data,,0,5.0,1,31 août 2018,"Découvrez les avis clients sur Boutique TOWT - Produits transportés à la voile. Note moyenne : 5.0/5 sur 1 avis. Alimentation & Gastronomie. Fiabilité, livraison, service client — consultez les retours d'expérience.",,,,,,,,ok,
Alimentation & Gastronomie,alimentation,https://www.annuaire-du-ecommerce.com/sites/alimentation,317,10,https://www.annuaire-du-ecommerce.com/sites/alimentation?page=10,Vinatis - 1er site de vente de vin en ligne en France,https://www.annuaire-du-ecommerce.com/site/vinatis-1er-site-de-vente-de-vin-en-ligne-en-france,vinatis-1er-site-de-vente-de-vin-en-ligne-en-france,Vinatis - 1er site de vente de vin en ligne en France,,,,https://Vinatis.com,vinatis.com,apapuli@vinatis.com,apapuli@vinatis.com,1,cloudflare_data,04 50 09 09 09,1,5.0,1,31 août 2018,"Découvrez les avis clients sur Vinatis - 1er site de vente de vin en ligne en France. Note moyenne : 5.0/5 sur 3 avis. Alimentation & Gastronomie. Fiabilité, livraison, service client — consultez les retours d'expérience.",,,,,,,,ok,
Alimentation & Gastronomie,alimentation,https://www.annuaire-du-ecommerce.com/sites/alimentation,317,10,https://www.annuaire-du-ecommerce.com/sites/alimentation?page=10,Promoshop | Matériel professionnel CHR,https://www.annuaire-du-ecommerce.com/site/promoshop-materiel-professionnel-chr,promoshop-materiel-professionnel-chr,Promoshop | Matériel professionnel CHR,,,,https://jemangefrancais.com,jemangefrancais.com,theo@promoshop.fr,theo@promoshop.fr,1,cloudflare_data,01 45 98 09 35 | 0145980935,2,5.0,1,30 juillet 2018,"Découvrez les avis clients sur Promoshop | Matériel professionnel CHR. Note moyenne : 5.0/5 sur 2 avis. Alimentation & Gastronomie. Fiabilité, livraison, service client — consultez les retours d'expérience.",,,,,,,,ok,
Alimentation & Gastronomie,alimentation,https://www.annuaire-du-ecommerce.com/sites/alimentation,317,10,https://www.annuaire-du-ecommerce.com/sites/alimentation?page=10,Chocolats RICHART,https://www.annuaire-du-ecommerce.com/site/chocolats-richart,chocolats-richart,Chocolats RICHART,,,,https://jemangefrancais.com,jemangefrancais.com,cyril.netref@gmail.com,cyril.netref@gmail.com,1,cloudflare_data,0472690497,1,5.0,1,30 juillet 2018,"Découvrez les avis clients sur Chocolats RICHART. Note moyenne : 5.0/5 sur 1 avis. Alimentation & Gastronomie. Fiabilité, livraison, service client — consultez les retours d'expérience.",,,,,,,,ok,
Alimentation & Gastronomie,alimentation,https://www.annuaire-du-ecommerce.com/sites/alimentation,317,10,https://www.annuaire-du-ecommerce.com/sites/alimentation?page=10,Delices low carb,https://www.annuaire-du-ecommerce.com/site/delices-low-carb,delices-low-carb,Delices low carb,,,,https://jemangefrancais.com,jemangefrancais.com,cyril.plas@outlook.fr,cyril.plas@outlook.fr,1,cloudflare_data,0781492501,1,5.0,1,22 mai 2018,"Découvrez les avis clients sur Delices low carb. Note moyenne : 5.0/5 sur 1 avis. Alimentation & Gastronomie. Fiabilité, livraison, service client — consultez les retours d'expérience.",,,,,,,,ok,
Alimentation & Gastronomie,alimentation,https://www.annuaire-du-ecommerce.com/sites/alimentation,317,10,https://www.annuaire-du-ecommerce.com/sites/alimentation?page=10,Château Val Joanis,https://www.annuaire-du-ecommerce.com/site/chateau-val-joanis,chateau-val-joanis,Château Val Joanis,,,,https://jemangefrancais.com,jemangefrancais.com,serge@colysee.net,serge@colysee.net,1,cloudflare_data,0490792077,1,5.0,1,21 mai 2018,"Découvrez les avis clients sur Château Val Joanis. Note moyenne : 5.0/5 sur 1 avis. Alimentation & Gastronomie. Fiabilité, livraison, service client — consultez les retours d'expérience.",,,,,,,,ok,
Alimentation & Gastronomie,alimentation,https://www.annuaire-du-ecommerce.com/sites/alimentation,317,10,https://www.annuaire-du-ecommerce.com/sites/alimentation?page=10,Domaine de valdition,https://www.annuaire-du-ecommerce.com/site/domaine-de-valdition,domaine-de-valdition,Domaine de valdition,,,,https://jemangefrancais.com,jemangefrancais.com,serge@colysee.net,serge@colysee.net,1,cloudflare_data,0490730812,1,5.0,1,21 mai 2018,"Découvrez les avis clients sur Domaine de valdition. Note moyenne : 5.0/5 sur 1 avis. Alimentation & Gastronomie. Fiabilité, livraison, service client — consultez les retours d'expérience.",,,,,,,,ok,
Alimentation & Gastronomie,alimentation,https://www.annuaire-du-ecommerce.com/sites/alimentation,317,10,https://www.annuaire-du-ecommerce.com/sites/alimentation?page=10,Les tisanes de Monsieur Victor,https://www.annuaire-du-ecommerce.com/site/les-tisanes-de-monsieur-victor,les-tisanes-de-monsieur-victor,Les tisanes de Monsieur Victor,,,,https://jemangefrancais.com,jemangefrancais.com,s.monsieurvictor@gmail.com,s.monsieurvictor@gmail.com,1,cloudflare_data,0684143983,1,5.0,1,24 avril 2018,"Découvrez les avis clients sur Les tisanes de Monsieur Victor. Note moyenne : 5.0/5 sur 1 avis. Alimentation & Gastronomie. Fiabilité, livraison, service client — consultez les retours d'expérience.",,,,,,,,ok,
Alimentation & Gastronomie,alimentation,https://www.annuaire-du-ecommerce.com/sites/alimentation,317,10,https://www.annuaire-du-ecommerce.com/sites/alimentation?page=10,Sofrench-Sogoods,https://www.annuaire-du-ecommerce.com/site/sofrench-sogoods,sofrench-sogoods,Sofrench-Sogoods,,,,https://jemangefrancais.com,jemangefrancais.com,contact@sofrench-sogoods.com,contact@sofrench-sogoods.com,1,cloudflare_data,0663560752,1,5.0,1,18 avril 2018,"Découvrez les avis clients sur Sofrench-Sogoods. Note moyenne : 5.0/5 sur 1 avis. Alimentation & Gastronomie. Fiabilité, livraison, service client — consultez les retours d'expérience.",,,,,,,,ok,
Alimentation & Gastronomie,alimentation,https://www.annuaire-du-ecommerce.com/sites/alimentation,317,10,https://www.annuaire-du-ecommerce.com/sites/alimentation?page=10,M & Mme Gourmet | Épicerie fine,https://www.annuaire-du-ecommerce.com/site/m-mme-gourmet-epicerie-fine,m-mme-gourmet-epicerie-fine,M & Mme Gourmet | Épicerie fine,,,,https://jemangefrancais.com,jemangefrancais.com,m.mme.gourmet@gmail.com,m.mme.gourmet@gmail.com,1,cloudflare_data,07 83 22 39 28,1,5.0,1,27 mars 2018,"Découvrez les avis clients sur M & Mme Gourmet | Épicerie fine. Note moyenne : 5.0/5 sur 2 avis. Alimentation & Gastronomie. Fiabilité, livraison, service client — consultez les retours d'expérience.",,,,,,,,ok,
Alimentation & Gastronomie,alimentation,https://www.annuaire-du-ecommerce.com/sites/alimentation,317,10,https://www.annuaire-du-ecommerce.com/sites/alimentation?page=10,Darnell's,https://www.annuaire-du-ecommerce.com/site/darnells,darnells,Darnell's,,,,https://Darnells.fr,darnells.fr,pierre@darnells.fr,pierre@darnells.fr,1,cloudflare_data,0635938832,1,5.0,1,27 mars 2018,"Découvrez les avis clients sur Darnell's. Note moyenne : 5.0/5 sur 2 avis. Alimentation & Gastronomie. Fiabilité, livraison, service client — consultez les retours d'expérience.",,,,,,,,ok,
Alimentation & Gastronomie,alimentation,https://www.annuaire-du-ecommerce.com/sites/alimentation,317,10,https://www.annuaire-du-ecommerce.com/sites/alimentation?page=10,Terroir des 5 sens,https://www.annuaire-du-ecommerce.com/site/terroir-des-5-sens,terroir-des-5-sens,Terroir des 5 sens,,,,https://jemangefrancais.com,jemangefrancais.com,info@produit-terroir-5sens.fr,info@produit-terroir-5sens.fr,1,cloudflare_data,0616804102,1,5.0,1,27 mars 2018,"Découvrez les avis clients sur Terroir des 5 sens. Note moyenne : 5.0/5 sur 1 avis. Alimentation & Gastronomie. Fiabilité, livraison, service client — consultez les retours d'expérience.",,,,,,,,ok,
Alimentation & Gastronomie,alimentation,https://www.annuaire-du-ecommerce.com/sites/alimentation,317,10,https://www.annuaire-du-ecommerce.com/sites/alimentation?page=10,Sunmarket,https://www.annuaire-du-ecommerce.com/site/sunmarket,sunmarket,Sunmarket,,,,https://jemangefrancais.com,jemangefrancais.com,contact@sunmarket.fr,contact@sunmarket.fr,1,cloudflare_data,0980441802,1,5.0,1,27 mars 2018,"Découvrez les avis clients sur Sunmarket. Note moyenne : 5.0/5 sur 1 avis. Alimentation & Gastronomie. Fiabilité, livraison, service client — consultez les retours d'expérience.",,,,,,,,ok,
Alimentation & Gastronomie,alimentation,https://www.annuaire-du-ecommerce.com/sites/alimentation,317,10,https://www.annuaire-du-ecommerce.com/sites/alimentation?page=10,La Ruche Martin,https://www.annuaire-du-ecommerce.com/site/la-ruche-martin,la-ruche-martin,La Ruche Martin,,,,https://jemangefrancais.com,jemangefrancais.com,laruchemartin@gmail.com,laruchemartin@gmail.com,1,cloudflare_data,0677437359,1,5.0,1,26 mars 2018,"Découvrez les avis clients sur La Ruche Martin. Note moyenne : 5.0/5 sur 3 avis. Alimentation & Gastronomie. Fiabilité, livraison, service client — consultez les retours d'expérience.",,,,,,,,ok,
Alimentation & Gastronomie,alimentation,https://www.annuaire-du-ecommerce.com/sites/alimentation,317,10,https://www.annuaire-du-ecommerce.com/sites/alimentation?page=10,L'épicerie espagnole: produits ibériques,https://www.annuaire-du-ecommerce.com/site/epicerie-espagnole,epicerie-espagnole,L'épicerie espagnole: produits ibériques,,,,https://espagnole.fr,espagnole.fr,blond.damien@gmail.com,blond.damien@gmail.com,1,cloudflare_data,05 24 28 54 32,1,5.0,1,19 février 2018,"Découvrez les avis clients sur L'épicerie espagnole: produits ibériques. Note moyenne : 5.0/5 sur 2 avis. Alimentation & Gastronomie. Fiabilité, livraison, service client — consultez les retours d'expérience.",,,,,,,,ok,
Alimentation & Gastronomie,alimentation,https://www.annuaire-du-ecommerce.com/sites/alimentation,317,10,https://www.annuaire-du-ecommerce.com/sites/alimentation?page=10,Chef-Shop.fr,https://www.annuaire-du-ecommerce.com/site/chef-shop-fr,chef-shop-fr,Chef-Shop.fr,,,,https://Chef-Shop.fr,chef-shop.fr,contact@chef-shop.fr,contact@chef-shop.fr,1,cloudflare_data,0610570072,1,5.0,1,19 février 2018,"Découvrez les avis clients sur Chef-Shop.fr. Note moyenne : 5.0/5 sur 2 avis. Alimentation & Gastronomie. Fiabilité, livraison, service client — consultez les retours d'expérience.",,,,,,,,ok,
Alimentation & Gastronomie,alimentation,https://www.annuaire-du-ecommerce.com/sites/alimentation,317,11,https://www.annuaire-du-ecommerce.com/sites/alimentation?page=11,Sahra,https://www.annuaire-du-ecommerce.com/site/sahra,sahra,Sahra,,,,https://jemangefrancais.com,jemangefrancais.com,contact@sahra.fr,contact@sahra.fr,1,cloudflare_data,06.85.36.18.21,1,5.0,1,13 février 2018,"Découvrez les avis clients sur Sahra. Note moyenne : 5.0/5 sur 1 avis. Alimentation & Gastronomie. Fiabilité, livraison, service client — consultez les retours d'expérience.",,,,,,,,ok,
Alimentation & Gastronomie,alimentation,https://www.annuaire-du-ecommerce.com/sites/alimentation,317,11,https://www.annuaire-du-ecommerce.com/sites/alimentation?page=11,Le comptoir de la viande,https://www.annuaire-du-ecommerce.com/site/le-comptoir-de-la-viande,le-comptoir-de-la-viande,Le comptoir de la viande,,,,https://jemangefrancais.com,jemangefrancais.com,lecomptoirgestion@gmail.com,lecomptoirgestion@gmail.com,1,cloudflare_data,0781486829,1,5.0,1,25 janvier 2018,"Découvrez les avis clients sur Le comptoir de la viande. Note moyenne : 5.0/5 sur 1 avis. Alimentation & Gastronomie. Fiabilité, livraison, service client — consultez les retours d'expérience.",,,,,,,,ok,
Alimentation & Gastronomie,alimentation,https://www.annuaire-du-ecommerce.com/sites/alimentation,317,11,https://www.annuaire-du-ecommerce.com/sites/alimentation?page=11,Rhum arrangé Saka,https://www.annuaire-du-ecommerce.com/site/rhum-arrange-saka,rhum-arrange-saka,Rhum arrangé Saka,,,,https://jemangefrancais.com,jemangefrancais.com,rhumsaka@gmail.com,rhumsaka@gmail.com,1,cloudflare_data,0634492681,1,5.0,1,16 janvier 2018,"Découvrez les avis clients sur Rhum arrangé Saka. Note moyenne : 5.0/5 sur 1 avis. Alimentation & Gastronomie. Fiabilité, livraison, service client — consultez les retours d'expérience.",,,,,,,,ok,
Alimentation & Gastronomie,alimentation,https://www.annuaire-du-ecommerce.com/sites/alimentation,317,11,https://www.annuaire-du-ecommerce.com/sites/alimentation?page=11,Matecito,https://www.annuaire-du-ecommerce.com/site/matecito,matecito,Matecito,,,,https://jemangefrancais.com,jemangefrancais.com,oscar.castellani@gmail.com,oscar.castellani@gmail.com,1,cloudflare_data,07 69 24 75 97,1,5.0,1,29 décembre 2017,"Découvrez les avis clients sur Matecito. Note moyenne : 5.0/5 sur 2 avis. Alimentation & Gastronomie. Fiabilité, livraison, service client — consultez les retours d'expérience.",,,,,,,,ok,
Alimentation & Gastronomie,alimentation,https://www.annuaire-du-ecommerce.com/sites/alimentation,317,11,https://www.annuaire-du-ecommerce.com/sites/alimentation?page=11,toutenbocaux,https://www.annuaire-du-ecommerce.com/site/toutenbocaux,toutenbocaux,toutenbocaux,,,,https://jemangefrancais.com,jemangefrancais.com,delphine.regnault@frenchcuisines.fr,delphine.regnault@frenchcuisines.fr,1,cloudflare_data,0661506885,1,5.0,1,21 décembre 2017,"Découvrez les avis clients sur toutenbocaux. Note moyenne : 5.0/5 sur 3 avis. Alimentation & Gastronomie. Fiabilité, livraison, service client — consultez les retours d'expérience.",,,,,,,,ok,
Alimentation & Gastronomie,alimentation,https://www.annuaire-du-ecommerce.com/sites/alimentation,317,11,https://www.annuaire-du-ecommerce.com/sites/alimentation?page=11,Vin Français en ligne,https://www.annuaire-du-ecommerce.com/site/vin-francais-ligne,vin-francais-ligne,Vin Français en ligne,,,,https://jemangefrancais.com,jemangefrancais.com,volckmar@vin-clic.com,volckmar@vin-clic.com,1,cloudflare_data,0681352303,1,5.0,1,21 décembre 2017,"Découvrez les avis clients sur Vin Français en ligne. Note moyenne : 4.5/5 sur 2 avis. Alimentation & Gastronomie. Fiabilité, livraison, service client — consultez les retours d'expérience.",,,,,,,,ok,
Alimentation & Gastronomie,alimentation,https://www.annuaire-du-ecommerce.com/sites/alimentation,317,11,https://www.annuaire-du-ecommerce.com/sites/alimentation?page=11,pretacuire,https://www.annuaire-du-ecommerce.com/site/pretacuire,pretacuire,pretacuire,,,,https://jemangefrancais.com,jemangefrancais.com,bluecreation@orange.fr,bluecreation@orange.fr,1,cloudflare_data,0610104751,1,5.0,1,14 décembre 2017,"Découvrez les avis clients sur pretacuire. Note moyenne : 5.0/5 sur 1 avis. Alimentation & Gastronomie. Fiabilité, livraison, service client — consultez les retours d'expérience.",,,,,,,,ok,
Alimentation & Gastronomie,alimentation,https://www.annuaire-du-ecommerce.com/sites/alimentation,317,11,https://www.annuaire-du-ecommerce.com/sites/alimentation?page=11,lsdmshop: Les Saveurs de l'ile Maurice,https://www.annuaire-du-ecommerce.com/site/les-saveurs-de-lile-maurice,les-saveurs-de-lile-maurice,lsdmshop: Les Saveurs de l'ile Maurice,,,,https://jemangefrancais.com,jemangefrancais.com,lessaveursdemaurice@gmail.com,lessaveursdemaurice@gmail.com,1,cloudflare_data,0658239487,1,5.0,1,14 décembre 2017,"Découvrez les avis clients sur lsdmshop: Les Saveurs de l'ile Maurice. Note moyenne : 5.0/5 sur 1 avis. Alimentation & Gastronomie. Fiabilité, livraison, service client — consultez les retours d'expérience.",,,,,,,,ok,
Alimentation & Gastronomie,alimentation,https://www.annuaire-du-ecommerce.com/sites/alimentation,317,11,https://www.annuaire-du-ecommerce.com/sites/alimentation?page=11,Les thés du chat - vente de thé en ligne,https://www.annuaire-du-ecommerce.com/site/les-thes-du-chat,les-thes-du-chat,Les thés du chat - vente de thé en ligne,,,,https://jemangefrancais.com,jemangefrancais.com,idfabrik@gmail.com,idfabrik@gmail.com,1,cloudflare_data,0389790664,1,5.0,1,9 novembre 2017,"Découvrez les avis clients sur Les thés du chat - vente de thé en ligne. Note moyenne : 5.0/5 sur 1 avis. Alimentation & Gastronomie. Fiabilité, livraison, service client — consultez les retours d'expérience.",,,,,,,,ok,
Alimentation & Gastronomie,alimentation,https://www.annuaire-du-ecommerce.com/sites/alimentation,317,11,https://www.annuaire-du-ecommerce.com/sites/alimentation?page=11,Epicerie Grecque Pantopoleio,https://www.annuaire-du-ecommerce.com/site/epicerie-grecque,epicerie-grecque,Epicerie Grecque Pantopoleio,,,,https://jemangefrancais.com,jemangefrancais.com,epiceriegrecque@gmail.com,epiceriegrecque@gmail.com,1,cloudflare_data,,0,5.0,1,6 novembre 2017,"Découvrez les avis clients sur Epicerie Grecque Pantopoleio. Note moyenne : 3.8/5 sur 5 avis. Alimentation & Gastronomie. Fiabilité, livraison, service client — consultez les retours d'expérience.",,,,,,,,ok,
Alimentation & Gastronomie,alimentation,https://www.annuaire-du-ecommerce.com/sites/alimentation,317,7,https://www.annuaire-du-ecommerce.com/sites/alimentation?page=7,Dré dans l'Moussu,https://www.annuaire-du-ecommerce.com/site/boutilque-en-ligne-de-bieres-artisanales,boutilque-en-ligne-de-bieres-artisanales,Dré dans l'Moussu,,,,https://dredanslmoussu.com,dredanslmoussu.com,web@dredanslmoussu.com,web@dredanslmoussu.com,1,cloudflare_data,0659344806,1,5.0,1,2 janvier 2021,"Découvrez les avis clients sur Dré dans l'Moussu. Note moyenne : 5.0/5 sur 1 avis. Alimentation & Gastronomie. Fiabilité, livraison, service client — consultez les retours d'expérience.",,,,,,,,ok,
Alimentation & Gastronomie,alimentation,https://www.annuaire-du-ecommerce.com/sites/alimentation,317,7,https://www.annuaire-du-ecommerce.com/sites/alimentation?page=7,Vinos Granada,https://www.annuaire-du-ecommerce.com/site/vinos-granada,vinos-granada,Vinos Granada,,,,https://jemangefrancais.com,jemangefrancais.com,info@vandenbusscheetfils.be,info@vandenbusscheetfils.be,1,cloudflare_data,0475 73 90 46,1,5.0,1,2 janvier 2021,"Découvrez les avis clients sur Vinos Granada. Note moyenne : 5.0/5 sur 1 avis. Alimentation & Gastronomie. Fiabilité, livraison, service client — consultez les retours d'expérience.",,,,,,,,ok,
Alimentation & Gastronomie,alimentation,https://www.annuaire-du-ecommerce.com/sites/alimentation,317,7,https://www.annuaire-du-ecommerce.com/sites/alimentation?page=7,L'Alsace en bouteille,https://www.annuaire-du-ecommerce.com/site/lalsace-en-bouteille,lalsace-en-bouteille,L'Alsace en bouteille,,,,https://jemangefrancais.com,jemangefrancais.com,lalsaceenbouteille@gmail.com,lalsaceenbouteille@gmail.com,1,cloudflare_data,0767030982,1,5.0,1,29 décembre 2020,"Découvrez les avis clients sur L'Alsace en bouteille. Note moyenne : 5.0/5 sur 1 avis. Alimentation & Gastronomie. Fiabilité, livraison, service client — consultez les retours d'expérience.",,,,,,,,ok,
Alimentation & Gastronomie,alimentation,https://www.annuaire-du-ecommerce.com/sites/alimentation,317,7,https://www.annuaire-du-ecommerce.com/sites/alimentation?page=7,Gabee tea,https://www.annuaire-du-ecommerce.com/site/gabee-tea,gabee-tea,Gabee tea,,,,https://jemangefrancais.com,jemangefrancais.com,vmyorganicstugg@gmail.com,vmyorganicstugg@gmail.com,1,cloudflare_data,0675952593,1,5.0,1,2 décembre 2020,"Découvrez les avis clients sur Gabee tea. Note moyenne : 5.0/5 sur 2 avis. Alimentation & Gastronomie. Fiabilité, livraison, service client — consultez les retours d'expérience.",,,,,,,,ok,
Alimentation & Gastronomie,alimentation,https://www.annuaire-du-ecommerce.com/sites/alimentation,317,7,https://www.annuaire-du-ecommerce.com/sites/alimentation?page=7,Arabimarket,https://www.annuaire-du-ecommerce.com/site/arabimarket,arabimarket,Arabimarket,,,,https://jemangefrancais.com,jemangefrancais.com,arabimarket.tools@gmail.com,arabimarket.tools@gmail.com,1,cloudflare_data,03 86 53 58 00,1,5.0,1,22 novembre 2020,"Découvrez les avis clients sur Arabimarket. Note moyenne : 5.0/5 sur 1 avis. Alimentation & Gastronomie. Fiabilité, livraison, service client — consultez les retours d'expérience.",,,,,,,,ok,
Alimentation & Gastronomie,alimentation,https://www.annuaire-du-ecommerce.com/sites/alimentation,317,7,https://www.annuaire-du-ecommerce.com/sites/alimentation?page=7,Terreo,https://www.annuaire-du-ecommerce.com/site/terreo,terreo,Terreo,,,,https://jemangefrancais.com,jemangefrancais.com,contact@terreoshop.com,contact@terreoshop.com,1,cloudflare_data,0556578371,1,5.0,1,22 novembre 2020,"Découvrez les avis clients sur Terreo. Note moyenne : 5.0/5 sur 3 avis. Alimentation & Gastronomie. Fiabilité, livraison, service client — consultez les retours d'expérience.",,,,,,,,ok,
Alimentation & Gastronomie,alimentation,https://www.annuaire-du-ecommerce.com/sites/alimentation,317,7,https://www.annuaire-du-ecommerce.com/sites/alimentation?page=7,YVY Maté,https://www.annuaire-du-ecommerce.com/site/yvy-mate,yvy-mate,YVY Maté,,,,https://jemangefrancais.com,jemangefrancais.com,contact@yvy-mate.fr,contact@yvy-mate.fr,1,cloudflare_data,0145654345,1,5.0,1,17 novembre 2020,"Découvrez les avis clients sur YVY Maté. Note moyenne : 4.3/5 sur 3 avis. Alimentation & Gastronomie. Fiabilité, livraison, service client — consultez les retours d'expérience.",,,,,,,,ok,
Alimentation & Gastronomie,alimentation,https://www.annuaire-du-ecommerce.com/sites/alimentation,317,7,https://www.annuaire-du-ecommerce.com/sites/alimentation?page=7,Wine Not,https://www.annuaire-du-ecommerce.com/site/wine-not,wine-not,Wine Not,,,,https://jemangefrancais.com,jemangefrancais.com,cyresne@yahoo.com,cyresne@yahoo.com,1,cloudflare_data,02.41.48.15.09,1,5.0,1,6 octobre 2020,"Découvrez les avis clients sur Wine Not. Note moyenne : 5.0/5 sur 2 avis. Alimentation & Gastronomie. Fiabilité, livraison, service client — consultez les retours d'expérience.",,,,,,,,ok,
Alimentation & Gastronomie,alimentation,https://www.annuaire-du-ecommerce.com/sites/alimentation,317,7,https://www.annuaire-du-ecommerce.com/sites/alimentation?page=7,La maison du jambon de Bayonne,https://www.annuaire-du-ecommerce.com/site/la-maison-du-jambon-de-bayonne,la-maison-du-jambon-de-bayonne,La maison du jambon de Bayonne,,,,https://jemangefrancais.com,jemangefrancais.com,soum.blog20@outlook.com,soum.blog20@outlook.com,1,cloudflare_data,0559044993,1,5.0,1,5 octobre 2020,"Découvrez les avis clients sur La maison du jambon de Bayonne. Note moyenne : 5.0/5 sur 1 avis. Alimentation & Gastronomie. Fiabilité, livraison, service client — consultez les retours d'expérience.",,,,,,,,ok,
Alimentation & Gastronomie,alimentation,https://www.annuaire-du-ecommerce.com/sites/alimentation,317,7,https://www.annuaire-du-ecommerce.com/sites/alimentation?page=7,Avoir La Frite,https://www.annuaire-du-ecommerce.com/site/avoir-la-frite,avoir-la-frite,Avoir La Frite,,,,https://avoir-la-frite.com/,avoir-la-frite.com,avoir.la.frite.com@gmail.com,avoir.la.frite.com@gmail.com,1,cloudflare_data,0782770579,1,5.0,1,11 septembre 2020,"Découvrez les avis clients sur Avoir La Frite. Note moyenne : 5.0/5 sur 1 avis. Alimentation & Gastronomie. Fiabilité, livraison, service client — consultez les retours d'expérience.",,,,,,,,ok,
Alimentation & Gastronomie,alimentation,https://www.annuaire-du-ecommerce.com/sites/alimentation,317,7,https://www.annuaire-du-ecommerce.com/sites/alimentation?page=7,Douceurs d'Etiolles,https://www.annuaire-du-ecommerce.com/site/douceurs-detiolles,douceurs-detiolles,Douceurs d'Etiolles,,,,https://jemangefrancais.com,jemangefrancais.com,florent.gondouin@gmail.com,florent.gondouin@gmail.com,1,cloudflare_data,01 74 57 19 85,1,5.0,1,26 août 2020,"Découvrez les avis clients sur Douceurs d'Etiolles. Note moyenne : 4.3/5 sur 3 avis. Alimentation & Gastronomie. Fiabilité, livraison, service client — consultez les retours d'expérience.",,,,,,,,ok,
Alimentation & Gastronomie,alimentation,https://www.annuaire-du-ecommerce.com/sites/alimentation,317,7,https://www.annuaire-du-ecommerce.com/sites/alimentation?page=7,Café Thimaya,https://www.annuaire-du-ecommerce.com/site/cafe-thimaya,cafe-thimaya,Café Thimaya,,,,https://jemangefrancais.com,jemangefrancais.com,cafelaestrella.sa@gmail.com,cafelaestrella.sa@gmail.com,1,cloudflare_data,0603856375,1,5.0,1,26 août 2020,"Découvrez les avis clients sur Café Thimaya. Note moyenne : 5.0/5 sur 1 avis. Alimentation & Gastronomie. Fiabilité, livraison, service client — consultez les retours d'expérience.",,,,,,,,ok,
Alimentation & Gastronomie,alimentation,https://www.annuaire-du-ecommerce.com/sites/alimentation,317,7,https://www.annuaire-du-ecommerce.com/sites/alimentation?page=7,WeBulk,https://www.annuaire-du-ecommerce.com/site/webulk,webulk,WeBulk,,,,https://WeBulk.bio,webulk.bio,anais@ulteria.fr,anais@ulteria.fr,1,cloudflare_data,0700000000,1,5.0,1,12 août 2020,"Découvrez les avis clients sur WeBulk. Note moyenne : 5.0/5 sur 1 avis. Alimentation & Gastronomie. Fiabilité, livraison, service client — consultez les retours d'expérience.",,,,,,,,ok,
Alimentation & Gastronomie,alimentation,https://www.annuaire-du-ecommerce.com/sites/alimentation,317,7,https://www.annuaire-du-ecommerce.com/sites/alimentation?page=7,Cacher shop,https://www.annuaire-du-ecommerce.com/site/cacher-shop,cacher-shop,Cacher shop,,,,https://cachershop.fr/,cachershop.fr,contact@cachershop.fr,contact@cachershop.fr,1,cloudflare_data,06 21 60 67 30,1,5.0,1,25 juillet 2020,"Découvrez les avis clients sur Cacher shop. Note moyenne : 5.0/5 sur 2 avis. Alimentation & Gastronomie. Fiabilité, livraison, service client — consultez les retours d'expérience.",,,,,,,,ok,
