site_id,nom,email,telephone,telephone_2,adresse,code_postal,ville,departement,departement_nom,latitude,longitude,site_web,formations,url_fiche,source_dep_url
5290,AUTO-ECOLE BARTHE,,0241953385,,10 Rue de la Ferronnerie,49220,LE LION D'ANGERS,49,maine-et-loire,47.629444122313998,-0.71249997615816,,,https://www.auto-ecole.info/info-auto-ecole--auto-ecole-barthe--a--le-lion-d-angers--49220--5290.html,https://www.auto-ecole.info/auto-ecole--Maine-et-loire--49.html
34645,AUTO-ECOLE BARTHE,,0241953385,,10 RUE DE LA FERRONNERIE,49220,LE LION D ANGERS,49,maine-et-loire,47.629444122313998,-0.71249997615816,,Brevet de sécurité routière | Permis AAC | Permis Auto | Permis Moto A2 | Permis Moto 125 | Conduite supervisée,https://www.auto-ecole.info/info-auto-ecole--auto-ecole-barthe--a--le-lion-d-angers--49220--34645.html,https://www.auto-ecole.info/auto-ecole--Maine-et-loire--49.html
38096,ASSOCIATION MARCELLE MENET,,,,,49100,ANGERS,49,maine-et-loire,,,,,https://www.auto-ecole.info/info-auto-ecole--association-marcelle-menet--a--angers--49100--38096.html,https://www.auto-ecole.info/auto-ecole--Maine-et-loire--49.html
14953,Ecole de Conduite Coteaux et Vallée (EC2V),,0241439639,,80 av Pasteur,49100,ANGERS,49,maine-et-loire,47.4748526,-0.53596010000001,,,https://www.auto-ecole.info/info-auto-ecole--ecole-de-conduite-coteaux-et-vallee-ec2v--a--angers--49100--14953.html,https://www.auto-ecole.info/auto-ecole--Maine-et-loire--49.html
34629,CONDUITE ENERGY,,0241884546,,61 RUE BRESSIGNY,49100,ANGERS,49,maine-et-loire,,,,Permis AAC | Permis Auto | Conduite supervisée,https://www.auto-ecole.info/info-auto-ecole--conduite-energy--a--angers--49100--34629.html,https://www.auto-ecole.info/auto-ecole--Maine-et-loire--49.html
14936,CER Angers,,0241378661,,29 r St Jacques,49100,ANGERS,49,maine-et-loire,47.4737834,-0.56924019999997,,,https://www.auto-ecole.info/info-auto-ecole--cer-angers--a--angers--49100--14936.html,https://www.auto-ecole.info/auto-ecole--Maine-et-loire--49.html
34625,AUTO ECOLE TINEO,,0617256235,,14 RUE BEAUREPAIRE,49100,ANGERS,49,maine-et-loire,,,,Permis AAC | Permis Auto | Conduite supervisée,https://www.auto-ecole.info/info-auto-ecole--auto-ecole-tineo--a--angers--49100--34625.html,https://www.auto-ecole.info/auto-ecole--Maine-et-loire--49.html
5277,Nador Auto Ecole,,0241273857,,Cité du Daguenet,49100,ANGERS,49,maine-et-loire,47.4790942,-0.52844170000003,,,https://www.auto-ecole.info/info-auto-ecole--nador-auto-ecole--a--angers--49100--5277.html,https://www.auto-ecole.info/auto-ecole--Maine-et-loire--49.html
29410,AUTO ECOLE CONDUITE 49,,0241733031,,23 RUE SAINT LAZARE,49100,ANGERS,49,maine-et-loire,,,,,https://www.auto-ecole.info/info-auto-ecole--auto-ecole-conduite-49--a--angers--49100--29410.html,https://www.auto-ecole.info/auto-ecole--Maine-et-loire--49.html
14932,Optimum Auto-école,,0241692465,,13 rue Plantagenet,49100,ANGERS,49,maine-et-loire,47.473176848262625,-0.5551734325408675,,"Permis AAC | Permis Auto | Permis à 1€ par Jour | CER | Post permis, perfectionnement à la conduite | Code en ligne possible | Formation auto par stage possible | Conduite supervisée",https://www.auto-ecole.info/info-auto-ecole--optimum-auto-ecole--a--angers--49100--14932.html,https://www.auto-ecole.info/auto-ecole--Maine-et-loire--49.html
34627,Permis Academy,,0981260125,,33 boulevard Jean Moulin,49100,Angers,49,maine-et-loire,,,,Brevet de sécurité routière | Permis AAC | Permis Auto | Permis Moto A2 | Permis Moto 125 | Équivalence 125 (7h) | Permis à 1€ par Jour | Éco Conduite | Code en ligne possible | Formation auto par stage possible | Formation moto par stage possible | Conduite supervisée,https://www.auto-ecole.info/info-auto-ecole--permis-academy--a--angers--49100--34627.html,https://www.auto-ecole.info/auto-ecole--Maine-et-loire--49.html
5242,AUTO ECOLE DAVID D'ANGERS,,0241868462,,146 rue de Bressigny,49100,ANGERS,49,maine-et-loire,47.4655034,-0.5457791,,Permis AAC | Permis Auto | Conduite supervisée,https://www.auto-ecole.info/info-auto-ecole--auto-ecole-david-d-angers--a--angers--49100--5242.html,https://www.auto-ecole.info/auto-ecole--Maine-et-loire--49.html
14944,Auto-Ecole Esnault,,0241883532,,58 r Baudrière,49100,ANGERS,49,maine-et-loire,47.4717711,-0.55562099999997,,,https://www.auto-ecole.info/info-auto-ecole--auto-ecole-esnault--a--angers--49100--14944.html,https://www.auto-ecole.info/auto-ecole--Maine-et-loire--49.html
14938,AUTO ECOLE CHADAL,,0241875207,,34 rue de la Roë,49100,ANGERS,49,maine-et-loire,47.4720944,-0.55260870000006,,Permis AAC | Permis Auto | Permis Moto A2 | Permis Moto 125 | Permis Bateau | Conduite supervisée,https://www.auto-ecole.info/info-auto-ecole--auto-ecole-chadal--a--angers--49100--14938.html,https://www.auto-ecole.info/auto-ecole--Maine-et-loire--49.html
38095,ECF SERVICES,,0241731887,,,49100,ANGERS,49,maine-et-loire,,,,,https://www.auto-ecole.info/info-auto-ecole--ecf-services--a--angers--49100--38095.html,https://www.auto-ecole.info/auto-ecole--Maine-et-loire--49.html
14931,PASTEUR CONDUITE,,0241437200,,161 av Pasteur,49100,ANGERS,49,maine-et-loire,47.4757017,-0.53458120000005,,Permis AAC | Permis Auto | Permis Moto A2 | Permis Moto 125 | Conduite supervisée,https://www.auto-ecole.info/info-auto-ecole--pasteur-conduite--a--angers--49100--14931.html,https://www.auto-ecole.info/auto-ecole--Maine-et-loire--49.html
34693,AUTO-ECOLE MOLIERE,,0241871829,,47 RUE BOISNET,49100,ANGERS,49,maine-et-loire,,,,Brevet de sécurité routière | Permis AAC | Permis Auto | Permis Moto A2 | Permis Moto 125 | Conduite supervisée,https://www.auto-ecole.info/info-auto-ecole--auto-ecole-moliere--a--angers--49100--34693.html,https://www.auto-ecole.info/auto-ecole--Maine-et-loire--49.html
29408,AUTO ECOLE NADOR,,0241273857,,21 CITE DU DAGUENET,49100,ANGERS,49,maine-et-loire,,,,Permis AAC | Permis Auto | Conduite supervisée,https://www.auto-ecole.info/info-auto-ecole--auto-ecole-nador--a--angers--49100--29408.html,https://www.auto-ecole.info/auto-ecole--Maine-et-loire--49.html
34622,École de conduite Les Gares,,0982478129,,24 rue d'Anjou,49100,Angers,49,maine-et-loire,47.4655973,-0.5560075999999999,,Permis AAC | Permis Auto | Conduite supervisée,https://www.auto-ecole.info/info-auto-ecole--ecole-de-conduite-les-gares--a--angers--49100--34622.html,https://www.auto-ecole.info/auto-ecole--Maine-et-loire--49.html
34665,HAPPYDRIVE,,0241331192,,4 RUE DES CAPUCINS,49100,ANGERS,49,maine-et-loire,,,,Permis AAC | Permis Auto | Conduite supervisée,https://www.auto-ecole.info/info-auto-ecole--happydrive--a--angers--49100--34665.html,https://www.auto-ecole.info/auto-ecole--Maine-et-loire--49.html
5278,AUTO ECOLE REFERENCE,,0241860509,,49 rue Baudrière,49100,ANGERS,49,maine-et-loire,47.4717983,-0.55565390000004,,Brevet de sécurité routière | Permis AAC | Permis Auto | Permis Moto A2 | Permis Moto 125 | Conduite supervisée,https://www.auto-ecole.info/info-auto-ecole--auto-ecole-reference--a--angers--49100--5278.html,https://www.auto-ecole.info/auto-ecole--Maine-et-loire--49.html
27566,IKS Auto-Ecole,,0967458372,,Place de l'Europe,49100,ANGERS,49,maine-et-loire,,,,"Permis AAC | Permis Auto | Post permis, perfectionnement à la conduite | Code en ligne possible | Conduite supervisée",https://www.auto-ecole.info/info-auto-ecole--iks-auto-ecole--a--angers--49100--27566.html,https://www.auto-ecole.info/auto-ecole--Maine-et-loire--49.html
14945,Agence Auto-école Boost,,0241342365,,60 av Besnardière,49100,ANGERS,49,maine-et-loire,47.4769604,-0.54703760000007,,,https://www.auto-ecole.info/info-auto-ecole--agence-auto-ecole-boost--a--angers--49100--14945.html,https://www.auto-ecole.info/auto-ecole--Maine-et-loire--49.html
5283,AECM Auto Ecole,,0241881238,,5 rue Beaurepaire,49100,ANGERS,49,maine-et-loire,47.4737367,-0.55926190000002,,Brevet de sécurité routière | Permis AAC | Permis Auto | Permis Moto | Permis Moto A2 | Permis Moto 125 | Équivalence 125 (7h) | Permis à 1€ par Jour | Permis Remorque | Permis Remorque B96 | Code en ligne possible | Conduite supervisée,https://www.auto-ecole.info/info-auto-ecole--aecm-auto-ecole--a--angers--49100--5283.html,https://www.auto-ecole.info/auto-ecole--Maine-et-loire--49.html
14933,Auto-école ECF ANGERS - PAUL BERT,,0243214146,0243214154,18 Rue Paul Bert,49100,ANGERS,49,maine-et-loire,47.4662624,-0.55220039999995,,Brevet de sécurité routière | Permis AAC | Permis Auto | Permis Moto | Permis Moto A2 | Permis Moto 125 | Équivalence 125 (7h) | Permis à 1€ par Jour | Permis Remorque | Permis Remorque B96 | Permis à Point | Permis Camion | Permis Transport en Commun | Permis CACES | Permis Bateau | Formation BEPECASER | Éco Conduite | Code en ligne possible | Conduite aménagée,https://www.auto-ecole.info/info-auto-ecole--auto-ecole-ecf-angers-paul-bert--a--angers--49100--14933.html,https://www.auto-ecole.info/auto-ecole--Maine-et-loire--49.html
5215,ECOLE DE CONDUITE ALEX,,0241884730,,22 rue Château Gontier,49100,ANGERS,49,maine-et-loire,47.6325017,-0.70993759999999,,,https://www.auto-ecole.info/info-auto-ecole--ecole-de-conduite-alex--a--angers--49100--5215.html,https://www.auto-ecole.info/auto-ecole--Maine-et-loire--49.html
34638,AUTO ECOLE ANDRE LEROY,,0241312389,,27 RUE PAUL BERT,49100,ANGERS,49,maine-et-loire,,,,Permis AAC | Permis Auto | Conduite supervisée,https://www.auto-ecole.info/info-auto-ecole--auto-ecole-andre-leroy--a--angers--49100--34638.html,https://www.auto-ecole.info/auto-ecole--Maine-et-loire--49.html
5212,AUTO-ECOLE PINSON,,0241692164,,80 avenue Pierre Mendès France,49240,AVRILLE,49,maine-et-loire,47.5057717,-0.58839680000006,,Permis AAC | Permis Auto | Permis Bateau | Conduite supervisée,https://www.auto-ecole.info/info-auto-ecole--auto-ecole-pinson--a--avrille--49240--5212.html,https://www.auto-ecole.info/auto-ecole--Maine-et-loire--49.html
14976,ECF CER CENTRE ATLANTIQUE - ICE,,0243214146,,32 av Pierre Mendès France,49240,AVRILLÉ,49,maine-et-loire,47.5039733,-0.58642689999999,,Brevet de sécurité routière | Permis AAC | Permis Auto | Permis Moto | Permis Moto A2 | Permis Moto 125 | Équivalence 125 (7h) | Permis à 1€ par Jour | Permis Remorque | Permis Remorque B96 | Permis à Point | Permis Camion | Permis Transport en Commun | Permis CACES | Permis Bateau | Formation BEPECASER | Éco Conduite | Code en ligne possible | Conduite aménagée,https://www.auto-ecole.info/info-auto-ecole--ecf-cer-centre-atlantique-ice--a--avrille--49240--14976.html,https://www.auto-ecole.info/auto-ecole--Maine-et-loire--49.html
14978,Easy Avrillé,,0241887741,,139 avenue Mendès France,49240,AVRILLE,49,maine-et-loire,46.6318404,1.0833939,,Brevet de sécurité routière | Permis AAC | Permis Auto | Permis Moto | Permis Moto A2 | Permis Moto 125 | Permis à 1€ par Jour | Permis Remorque | Permis à Point | ANPER | Code en ligne possible | Formation auto par stage possible | Formation moto par stage possible | Conduite supervisée,https://www.auto-ecole.info/info-auto-ecole--easy-avrille--a--avrille--49240--14978.html,https://www.auto-ecole.info/auto-ecole--Maine-et-loire--49.html
5253,AUTO-ECOLE NEUVILLE,,0241891005,,55 place du Marché,49150,BAUGE,49,maine-et-loire,47.5425086,-0.10598570000002,,,https://www.auto-ecole.info/info-auto-ecole--auto-ecole-neuville--a--bauge--49150--5253.html,https://www.auto-ecole.info/auto-ecole--Maine-et-loire--49.html
34670,ANJOU PERMI'S,,0982420146,,37 RUE GEORGES CLEMENCEAU,49150,BAUGE EN ANJOU,49,maine-et-loire,47.54333114624,-0.10499999672174,,Permis AAC | Permis Auto | Conduite supervisée,https://www.auto-ecole.info/info-auto-ecole--anjou-permi-s--a--bauge--49150--34670.html,https://www.auto-ecole.info/auto-ecole--Maine-et-loire--49.html
39339,AMJ Formation (Auto Moto Jeff),,0971339488,0643171776,10 Rue Joseph Fourier,49070,Beaucouzé,49,maine-et-loire,47.47298439999999,-0.6088449,,,https://www.auto-ecole.info/info-auto-ecole--amj-formation-auto-moto-jeff--a--beaucouze--49070--39339.html,https://www.auto-ecole.info/auto-ecole--Maine-et-loire--49.html
14928,Auto Ecole J.L 49,,0241739048,,2 Bis r Montreuil,49070,BEAUCOUZE,49,maine-et-loire,47.4753982,-0.63201090000007,,Permis AAC | Permis Auto | Conduite supervisée,https://www.auto-ecole.info/info-auto-ecole--auto-ecole-j-l-49--a--beaucouze--49070--14928.html,https://www.auto-ecole.info/auto-ecole--Maine-et-loire--49.html
34584,FORGET FORMATION II,,0241738310,,3 RUE DE L EBEAUPIN,49070,BEAUCOUZE,49,maine-et-loire,47.474723815917997,-0.63249999284742,,Permis AAC | Permis Auto | Permis Remorque | Permis Remorque B96 | Conduite supervisée,https://www.auto-ecole.info/info-auto-ecole--forget-formation-ii--a--beaucouze--49070--34584.html,https://www.auto-ecole.info/auto-ecole--Maine-et-loire--49.html
5294,EC2V ECOLE DE CONDUITE DE LA VALLEE,,0241880444,,19 rue de l'Hôtel de Ville,49250,BEAUFORT EN VALLEE,49,maine-et-loire,47.4402323,-0.21525640000004,,,https://www.auto-ecole.info/info-auto-ecole--ec2v-ecole-de-conduite-de-la-vallee--a--beaufort-en-vallee--49250--5294.html,https://www.auto-ecole.info/auto-ecole--Maine-et-loire--49.html
34583,SARL TAKA ROULER FORMATIONS,,0241803340,,19 RUE DE L HOTEL DE VILLE,49250,BEAUFORT EN VALEE,49,maine-et-loire,47.439720153808999,-0.21416699886322,,Permis AAC | Permis Auto | Conduite supervisée,https://www.auto-ecole.info/info-auto-ecole--sarl-taka-rouler-formations--a--beaufort-en-vallee--49250--34583.html,https://www.auto-ecole.info/auto-ecole--Maine-et-loire--49.html
14979,Auto Ecole LABEL,,0241806248,,15 place Jeanne de laval,49250,BEAUFORT EN VALLEE,49,maine-et-loire,47.4400751,-0.2164123,,Permis AAC | Permis Auto | Permis Remorque | Permis Remorque B96 | Conduite supervisée,https://www.auto-ecole.info/info-auto-ecole--auto-ecole-label--a--beaufort-en-vallee--49250--14979.html,https://www.auto-ecole.info/auto-ecole--Maine-et-loire--49.html
5269,FORGET FORMATION S.A.,,0241788282,,ZA de la Promenade,49750,BEAULIEU SUR LAYON,49,maine-et-loire,47.3177234,-0.60348959999999,,,https://www.auto-ecole.info/info-auto-ecole--forget-formation-s-a--a--beaulieu-sur-layon--49750--5269.html,https://www.auto-ecole.info/auto-ecole--Maine-et-loire--49.html
5251,AUTO ECOLE BOSSEAU PASCAL,,0241633174,,11 bis place du 11 Novembre,49600,BEAUPREAU,49,maine-et-loire,47.202038,-0.99111100000005,,,https://www.auto-ecole.info/info-auto-ecole--auto-ecole-bosseau-pascal--a--beaupreau--49600--5251.html,https://www.auto-ecole.info/auto-ecole--Maine-et-loire--49.html
600,Auto-École Loitière,autoecoleloitiere@yahoo.fr,0241630644,,rue Sainte Anne,49600,Beaupréau,49,maine-et-loire,47.2036171,-0.9782046,https://www.autoecoleloitiere.com,Brevet de sécurité routière | Permis AAC | Permis Auto | Permis Moto | Permis Moto A2 | Permis Moto 125 | Équivalence 125 (7h) | Permis à 1€ par Jour | Permis Remorque | Permis Remorque B96 | Permis à Point | ANPER | Code en ligne possible | Conduite supervisée,https://www.auto-ecole.info/info-auto-ecole--auto-ecole-loitiere--a--beaupreau--49600--600.html,https://www.auto-ecole.info/auto-ecole--Maine-et-loire--49.html
34666,AUTO ECOLE BOSSEAU PASCAL,,0241633174,,9 B PLACE DU 11 NOVEMBRE 1918,49600,BEAUPREAU,49,maine-et-loire,47.201942443847997,-0.99361097812651,,Brevet de sécurité routière | Permis AAC | Permis Auto | Permis Moto A2 | Permis Moto 125 | Permis Remorque | Permis Remorque B96 | Conduite supervisée,https://www.auto-ecole.info/info-auto-ecole--auto-ecole-bosseau-pascal--a--beaupreau--49600--34666.html,https://www.auto-ecole.info/auto-ecole--Maine-et-loire--49.html
15052,Auto-Ecole Vincent Claude et Alain,,0241630227,,19 rue de la Sabliére,49600,BEAUPREAU,49,maine-et-loire,47.2084085,-0.99053749999996,,,https://www.auto-ecole.info/info-auto-ecole--auto-ecole-vincent-claude-et-alain--a--beaupreau--49600--15052.html,https://www.auto-ecole.info/auto-ecole--Maine-et-loire--49.html
39347,ZEBRA FORMATIONS,,0669378607,,45 rue de Saint Martin,49600,BEAUPREAU EN MAUGES,49,maine-et-loire,47.2041355,-0.9821228999999999,,CER,https://www.auto-ecole.info/info-auto-ecole--zebra-formations--a--beaupreau--49600--39347.html,https://www.auto-ecole.info/auto-ecole--Maine-et-loire--49.html
15015,Auto Ecole J.L.49,,0241773006,,47 r Angers,49370,BECON LES GRANITS,49,maine-et-loire,47.5031153,-0.79700619999994,,,https://www.auto-ecole.info/info-auto-ecole--auto-ecole-j-l-49--a--becon-les-granits--49370--15015.html,https://www.auto-ecole.info/auto-ecole--Maine-et-loire--49.html
5296,ECOLE DE CONDUITE VAL DE MAINE,,0241771166,,Centre Commercial du Petit Vivier des Pruniers,49080,BOUCHEMAINE,49,maine-et-loire,47.4462464,-0.61216569999999,,Brevet de sécurité routière | Permis AAC | Permis Auto | Permis Moto A2 | Permis Moto 125 | Conduite supervisée,https://www.auto-ecole.info/info-auto-ecole--ecole-de-conduite-val-de-maine--a--bouchemaine--49080--5296.html,https://www.auto-ecole.info/auto-ecole--Maine-et-loire--49.html
34689,AUTO ECOLE MORIN VIRGINIE,,0241459447,,8 RUE DU CHAMP DE MONTIGNY,49080,BOUCHEMAINE,49,maine-et-loire,47.421943664551002,-0.60805600881578,,Permis AAC | Permis Auto | Conduite supervisée,https://www.auto-ecole.info/info-auto-ecole--auto-ecole-morin-virginie--a--bouchemaine--49080--34689.html,https://www.auto-ecole.info/auto-ecole--Maine-et-loire--49.html
15075,EC2V,,0241880444,,6 Allee NEWTON,49800,BRAIN SUR L'AUTHION,49,maine-et-loire,47.444721221923999,-0.41055598855019,,,https://www.auto-ecole.info/info-auto-ecole--ec2v--a--brain-sur-l-authion--49800--15075.html,https://www.auto-ecole.info/auto-ecole--Maine-et-loire--49.html
5258,AUTO ECOLE DE L AUBANCE,,0241912355,,1 SQUARE DESIRE GAYET,49320,BRISSAC QUINCE,49,maine-et-loire,47.3496302,-0.44358869999996,,Brevet de sécurité routière | Permis AAC | Permis Auto | Permis Moto A2 | Permis Moto 125 | Conduite supervisée,https://www.auto-ecole.info/info-auto-ecole--auto-ecole-de-l-aubance--a--brissac-quince--49320--5258.html,https://www.auto-ecole.info/auto-ecole--Maine-et-loire--49.html
34603,AUTO ECOLE LA BONNE CONDUITE,,0677510277,,60 BIS RUE LOUIS MORON,49320,BRISSAC QUINCE,49,maine-et-loire,47.349723815917997,-0.44277799129486,,Permis AAC | Permis Auto | Conduite supervisée,https://www.auto-ecole.info/info-auto-ecole--auto-ecole-la-bonne-conduite--a--brissac-quince--49320--34603.html,https://www.auto-ecole.info/auto-ecole--Maine-et-loire--49.html
10129,ECOLE DE CONDUITE CHEVALLIER,,0240834863,,"34, rue de Beaulieu",49440,CANDE,49,maine-et-loire,47.5585929,-1.0385532,,Brevet de sécurité routière | Permis AAC | Permis Auto | Permis Moto | Permis Moto A2 | Permis Moto 125 | Permis à 1€ par Jour | Permis à Point | ANPER,https://www.auto-ecole.info/info-auto-ecole--ecole-de-conduite-chevallier--a--cande--49440--10129.html,https://www.auto-ecole.info/auto-ecole--Maine-et-loire--49.html
15033,Ecole de Conduite Ouest 49,,0241926871,,3 pl Marché,49440,CANDE,49,maine-et-loire,47.5605945,-1.0380006,,,https://www.auto-ecole.info/info-auto-ecole--ecole-de-conduite-ouest-49--a--cande--49440--15033.html,https://www.auto-ecole.info/auto-ecole--Maine-et-loire--49.html
14837,Auto Ecole Fabre,,0553706893,,10 r d'Agen,47110,SAINTE LIVRADE SUR LOT,47,lot-et-garonne,44.3977551,0.58941730000004,,,https://www.auto-ecole.info/info-auto-ecole--auto-ecole-fabre--a--sainte-livrade-sur-lot--47110--14837.html,https://www.auto-ecole.info/auto-ecole--lot-et-garonne--47.html
5154,Auto Ecole Fabrice,,0553844731,,61 bis cours de Verdun,47400,TONNEINS,47,lot-et-garonne,44.3942113,0.30928649999998,,Permis AAC | Permis Auto | Permis Moto A2 | Permis Moto 125 | Conduite supervisée,https://www.auto-ecole.info/info-auto-ecole--auto-ecole-fabrice--a--tonneins--47400--5154.html,https://www.auto-ecole.info/auto-ecole--lot-et-garonne--47.html
5148,Auto Ecole Garonne,,0553790782,,2 cours Lanusse,47400,TONNEINS,47,lot-et-garonne,44.3911013,0.30334100000005,,Permis AAC | Permis Auto | Conduite supervisée,https://www.auto-ecole.info/info-auto-ecole--auto-ecole-garonne--a--tonneins--47400--5148.html,https://www.auto-ecole.info/auto-ecole--lot-et-garonne--47.html
14867,Auto Moto 113,,0553844722,0681300468,10 pl Stalingrad,47400,TONNEINS,47,lot-et-garonne,44.3882455,0.31082509999999,,Brevet de sécurité routière | Permis AAC | Permis Auto | Permis Moto A2 | Permis Moto 125 | Permis Remorque | Permis Remorque B96 | Permis Bateau | Conduite supervisée,https://www.auto-ecole.info/info-auto-ecole--auto-moto-113--a--tonneins--47400--14867.html,https://www.auto-ecole.info/auto-ecole--lot-et-garonne--47.html
14865,AUTO-ECOLE ABS,,0553407803,,le Bourg,47370,TOURNON D'AGENAIS,47,lot-et-garonne,44.400276184081996,0.99527800083158002,,,https://www.auto-ecole.info/info-auto-ecole--auto-ecole-abs--a--tournon-d-agenais--47370--14865.html,https://www.auto-ecole.info/auto-ecole--lot-et-garonne--47.html
5156,AUTO-ECOLE VOLANT VILLENEUVOIS,,0553491400,,31 boulevard République,47300,VILLENEUVE SUR LOT,47,lot-et-garonne,44.4089187,0.70500870000001,,Permis AAC | Permis Auto | Conduite supervisée,https://www.auto-ecole.info/info-auto-ecole--auto-ecole-volant-villeneuvois--a--villeneuve-sur-lot--47300--5156.html,https://www.auto-ecole.info/auto-ecole--lot-et-garonne--47.html
5180,AUTO ECOLE VILLENEUVOISE-SARL,,0553402601,,3 avenue du Général Leclerc,47300,VILLENEUVE SUR LOT,47,lot-et-garonne,48.8611779,2.8813823,,Permis AAC | Permis Auto | Conduite supervisée,https://www.auto-ecole.info/info-auto-ecole--auto-ecole-villeneuvoise-sarl--a--villeneuve-sur-lot--47300--5180.html,https://www.auto-ecole.info/auto-ecole--lot-et-garonne--47.html
14863,AUTO-ECOLE DU LYCEE,,0553016085,,48 AVENUE D'AGEN,47300,VILLENEUVE SUR LOT,47,lot-et-garonne,44.3943454,0.70903699999997,,Brevet de sécurité routière | Permis AAC | Permis Auto | Permis Moto A2 | Permis Moto 125 | Conduite supervisée,https://www.auto-ecole.info/info-auto-ecole--auto-ecole-du-lycee--a--villeneuve-sur-lot--47300--14863.html,https://www.auto-ecole.info/auto-ecole--lot-et-garonne--47.html
14862,AUTO-ECOLE THIERRY ET FABIENNE,,0553401937,0688945860,192 Av. du Général de Gaulle,47300,VILLENEUVE SUR LOT,47,lot-et-garonne,44.4130906,0.70939380000004,,,https://www.auto-ecole.info/info-auto-ecole--auto-ecole-thierry-et-fabienne--a--villeneuve-sur-lot--47300--14862.html,https://www.auto-ecole.info/auto-ecole--lot-et-garonne--47.html
488,AUTO-ECOLE FABRE,,0553702190,,10 BOULEVARD CAMILLE DESMOULINS,47300,VILLENEUVE SUR LOT,47,lot-et-garonne,44.4054048,0.7028133,,Brevet de sécurité routière | Permis AAC | Permis Auto | Permis Moto | Permis Moto A2 | Permis Moto 125 | Permis à 1€ par Jour | Permis Remorque | Permis Remorque B96 | Permis à Point | ANPER | Conduite supervisée,https://www.auto-ecole.info/info-auto-ecole--auto-ecole-fabre--a--villeneuve-sur-lot--47300--488.html,https://www.auto-ecole.info/auto-ecole--lot-et-garonne--47.html
14852,Auto Ecole Paubert,,0682179942,,29 r saint Roch,47210,VILLERÉAL,47,lot-et-garonne,44.6377927,0.7436917,,,https://www.auto-ecole.info/info-auto-ecole--auto-ecole-paubert--a--villereal--47210--14852.html,https://www.auto-ecole.info/auto-ecole--lot-et-garonne--47.html
14907,Espace Conduite,,0466329742,,Centre Commercial avenue du Lot,48500,BANASSAC,48,lozere,44.4362097,3.2018588999999,,Permis AAC | Permis Auto | Permis Moto A2 | Permis Moto 125 | Conduite supervisée,https://www.auto-ecole.info/info-auto-ecole--espace-conduite--a--banassac--48500--14907.html,https://www.auto-ecole.info/auto-ecole--lozere--48.html
14905,Auto-Ecole Evasion,,0466327054,,av Maurice Tour,48400,FLORAC,48,lozere,44.3247701,3.5947748999999,,,https://www.auto-ecole.info/info-auto-ecole--auto-ecole-evasion--a--florac--48400--14905.html,https://www.auto-ecole.info/auto-ecole--lozere--48.html
14904,Auto Ecole Seguin,,0466451367,,88 Ter av Jean Monestier,48400,FLORAC,48,lozere,44.3274135,3.5930256,,,https://www.auto-ecole.info/info-auto-ecole--auto-ecole-seguin--a--florac--48400--14904.html,https://www.auto-ecole.info/auto-ecole--lozere--48.html
34572,ELYANE AUTO-ECOLE,,0466328008,,RUE NEUVE,48500,LA CANOURGUE,48,lozere,44.430000305176002,3.2138888835906996,,Permis AAC | Permis Auto | Conduite supervisée,https://www.auto-ecole.info/info-auto-ecole--elyane-auto-ecole--a--la-canourgue--48500--34572.html,https://www.auto-ecole.info/auto-ecole--lozere--48.html
14906,AUTO ECOLE PRIORITE PERMIS,,0688320118,0673292590,Av. des Gorges du Tarn,48500,LA CANOURGUE,48,lozere,44.429229,3.2188896,,Permis AAC | Permis Auto | Conduite supervisée,https://www.auto-ecole.info/info-auto-ecole--auto-ecole-priorite-permis--a--la-canourgue--48500--14906.html,https://www.auto-ecole.info/auto-ecole--lozere--48.html
34566,LOZERE CONDUITE,,0466463594,,10 AVENUE DU DOCTEUR CONTURIE,48300,LANGOGNE,48,lozere,44.726943969727003,3.8547220230102996,,Brevet de sécurité routière | Permis AAC | Permis Auto | Permis Moto A2 | Permis Moto 125 | Conduite supervisée,https://www.auto-ecole.info/info-auto-ecole--lozere-conduite--a--langogne--48300--34566.html,https://www.auto-ecole.info/auto-ecole--lozere--48.html
14899,Auto-École Conduite Sans Frontières,,0466322002,,30 Bd de Chambrun,48100,MARVEJOLS,48,lozere,44.5520517,3.2905761,,,https://www.auto-ecole.info/info-auto-ecole--auto-ecole-conduite-sans-frontieres--a--marvejols--48100--14899.html,https://www.auto-ecole.info/auto-ecole--lozere--48.html
29401,AUTO ECOLE ADHERENCE,,0430117705,,28 BOULEVARD DE CHAMBRUN,48100,MARVEJOLS,48,lozere,44.552776336670007,3.2891669273376003,,,https://www.auto-ecole.info/info-auto-ecole--auto-ecole-adherence--a--marvejols--48100--29401.html,https://www.auto-ecole.info/auto-ecole--lozere--48.html
5193,AUTO-ECOLE GAIFFIER,,0466320722,,18 place Henri Cordesse,48100,MARVEJOLS,48,lozere,44.5524516,3.2909743,,Brevet de sécurité routière | Permis AAC | Permis Auto | Conduite supervisée,https://www.auto-ecole.info/info-auto-ecole--auto-ecole-gaiffier--a--marvejols--48100--5193.html,https://www.auto-ecole.info/auto-ecole--lozere--48.html
5190,AUTO-ECOLE VA LA,,0466651341,,16 rue du Soubeyran,48000,MENDE,48,lozere,44.51697,3.499197,,Permis AAC | Permis Auto | Permis Moto A2 | Permis Moto 125 | Conduite supervisée,https://www.auto-ecole.info/info-auto-ecole--auto-ecole-va-la--a--mende--48000--5190.html,https://www.auto-ecole.info/auto-ecole--lozere--48.html
